Cod. Bar,Product,F.Price,Qty,Drog,Date
7593434000188.0,FRUTAZUCAR 680 GR INTERVIT,16.44,,Drolanca,22/05/2022
7593434000348.0,LINAZA MOLIDA  250GR CON PIÑA,32.58,,Drolanca,22/05/2022
7593434000423.0,RHELEN ARNICA SPRAY 120 G,8.69,,Drolanca,22/05/2022
7593434000485.0,LINAZEITE 1000 MG X 30 CAP INTERVIT,21.42,,Drolanca,22/05/2022
7593434000508.0,GEL COOL ICE 250 CC AZUL,13.04,,Drolanca,22/05/2022
7593434000812.0,GEL COOL ICE 250 CC VERDE,13.04,,Drolanca,22/05/2022
7593434001024.0,RHELEN BODY CARE TROPICAL 400 ML,11.17,,Drolanca,22/05/2022
7593434001208.0,RHELEN SOLUCION JABONOSA INTIMA 250 ML,11.79,,Drolanca,22/05/2022
7593434001253.0,FRUTAZUCAR EL DULCE DE LAS FRUTAS 400GR,10.86,,Drolanca,22/05/2022
7593434002694.0,LINAZA MOLIDA LIFESYSTEM x 250GR (E),29.79,,Drolanca,22/05/2022
7593434002717.0,LINAZA MOLIDA  250 GR INTERVIT,29.79,,Drolanca,22/05/2022
7593434002755.0,RHELEN ARNICA ROLL ON KIDS 90 ML-S/MENTO,5.9,,Drolanca,22/05/2022
7593434002779.0,PROTEINA DE HUEVO LIFESYSTEM CHOCO 250GR,31.04,,Drolanca,22/05/2022
7593434002786.0,PROTEINA DE SOYA LIFESYST VAINILLA 250G,31.04,,Drolanca,22/05/2022
7593434002793.0,PROTEINA DE SOYA LIFESYST CHOCOLATE 250G,31.04,,Drolanca,22/05/2022
7593511001480.0,BEAUTY SALON TRATAMIENTO PARA EL LAVADO DE CABELLO 240 ML,6.16,,Drolanca,22/05/2022
7593604001175.0,YODO SOL. ZERODINE 120 ML,8.924999999999999,,Vitalclinic,05/06/2022
7593607000861.0,GEL PARA ULTRASONIDO ZEROGEL GALON,52.65239999999999,,Vitalclinic,05/06/2022
7593607001172.0,ZERODINE SOLUCION JABONOSA A BASE DE YODO GALON,45.39,,Vitalclinic,05/06/2022
7593668000015.0,SALIDER (ACIDO SALICILICO) 2 % GEL FACIAL 20 G (AVILA),13.310999999999998,,Vitalclinic,05/06/2022
7593668000039.0,SALIDER (ACIDO SALICILICO) 1 % LOCION FACIAL 120 ML (AVILA),22.184999999999995,,Vitalclinic,05/06/2022
7593668000046.0,SALIDER SOL FAC 120 ML              ,17.18,,Cobeca,15/05/2022
7593668000053.0,FLEBITOP CREMA CON EXTRACTO NATURAL 20 G (AVILA),10.45,,Cobeca,15/05/2022
7593870000070.0,STRUCTURAL FORTE CAP 600 MG X 60    ,60.309000000000005,,Cobeca,15/05/2022
7594000490051.0,ANGIOVAN 10 MG X 10 TAB,6.49,,Drolanca,22/05/2022
7594000490303.0,DALTAZEN COM 60 MG X 20             ,41.56,,Cobeca,14/06/2022
7594000490471.0,ONDANSETRON COM 4 MG X 10 GIEMPI    ,23.38,,Cobeca,14/06/2022
7594000490488.0,ONDANSETRON 8 MG X 10 COMP,32.47,,Drolanca,22/05/2022
7594000490495.0,ONDANSETRON INY 2 MG/ML 4 MG X 1 GIE,19.48,,Cobeca,14/06/2022
7594000490624.0,RIDAL COM 3 MG X 20                 ,27.27,,Cobeca,14/06/2022
7594000490655.0,SERLINE COM 50 MG X 10              ,16.88,,Cobeca,14/06/2022
7594000491010.0,VIGRASOL 50 MG X 2 COMP,2.6,,Drolanca,22/05/2022
7594000491027.0,SERLINE 100 MG X 10 TAB,29.87,,Drolanca,22/05/2022
7594000491164.0,NAFINA CREM 1% X 15 G               ,16.88,,Cobeca,14/06/2022
7594000491218.0,KELAC SOL INY 30 MG/ML X 1          ,10.39,,Cobeca,14/06/2022
7594000491591.0,ZOLPIDEX (ZOLPIDEM) 10MG X 10 COMP (10/2022),4.16,,Dismeven,29/05/2022
7594000491607.0,MISELLIM COM/REC 10 MG X 20         ,22.08,,Cobeca,14/06/2022
7594000491645.0,VIGRASOL COM 50 MG X 1              ,1.3,,Cobeca,14/06/2022
7594000491669.0,RIDAL COM/REC 1 MG X 20             ,16.88,,Cobeca,14/06/2022
7594000491744.0,CICLOKAN AMP 500 MG/5 ML X 1        ,20.78,,Cobeca,14/06/2022
7594000491799.0,RIDAL GTA 1 MG/ML X 20ML            ,16.88,,Cobeca,14/06/2022
7594000850077.0,BROMECOR JBE 4MG/5ML X 120 ML       ,8.69,,Cobeca,15/05/2022
7594000850084.0,PIPERAZINA HEX JBE 500MG/5ML X 120 M,10.0,,Cobeca,15/05/2022
7594000850176.0,DOVILIN JRABE 120ML,11.31,,Drolanca,22/05/2022
7594000850206.0,FERCOR CAP 350 MG X 30 BIOQUIMICA   ,19.38,,Cobeca,15/05/2022
7594000850220.0,"LANCERAN 2,6MG/ML X 30ML",10.21,,Drolanca,22/05/2022
7594000850282.0,ACIDO ASCORBICO SOL GTA 100MG X30ML ,11.9,,Cobeca,15/05/2022
7594000850428.0,GLUCONATO FERROSO SOL ORAL 50MG X 15,10.44,,Cobeca,15/05/2022
7594000850466.0,IBUPROFENO SUSP 100 MG/5ML X 120 ML ,10.92,,Cobeca,15/05/2022
7594000850534.0,IBUPROFENO TAB 400 MG X 10 BIOQ     ,6.38,,Cobeca,15/05/2022
7594000850565.0,IBUPROFENO TAB 400 MG X 20 BIOQ     ,10.97,,Cobeca,15/05/2022
7594000850626.0,ACETAMINOFEN TAB 500 MG X 12 BIOQ   ,6.56,,Cobeca,15/05/2022
7594000850633.0,ACETAMINOFEN TAB 500 MG X 24 BIOQ   ,10.96,,Cobeca,15/05/2022
7594000850800.0,LORATADINA TAB 10 MG X 10 BIOQ      ,5.52,,Cobeca,15/05/2022
7594000850824.0,ACETAMINOFEN 180MG/5ML X 120ML,12.61,,Drolanca,22/05/2022
7594000850855.0,ACETAMINOFEN 120MG/5ML X 100 ML,9.6,,Drolanca,22/05/2022
7594000850909.0,AMBROXOL SOL PED 15 MG/5 ML X 120 ML,11.4,,Cobeca,15/05/2022
7594000850923.0,AMBROXOL 30MG/5ML X 120ML,11.6,,Drolanca,22/05/2022
7594000850985.0,BROMEXINA JBE 4 MG/5 ML X120 ML     ,9.91,,Cobeca,15/05/2022
7594000851234.0,ACETAMINOFEN CLORF/MAL JBE 125MG/1MG,11.57,,Cobeca,15/05/2022
7594000851258.0,ACETAMINOFEN COM 650 MG X 10 BIOQ   ,6.48,,Cobeca,15/05/2022
7594000851265.0,ACETAMINOFEN 650MG X 20 UNI,11.86,,Drolanca,22/05/2022
7594000851289.0,ACETAMINOFEN 750MG X 10 TAB,7.16,,Drolanca,22/05/2022
7594000851357.0,"CLEMBUTEROL CLORHIDRATO 0,005MG/5ML",11.94,,Drolanca,22/05/2022
7594000851371.0,CLENBUTEROL CLORH SOL 0.01MG/5ML X 1,12.73,,Cobeca,15/05/2022
7594001100126.0,FUROSEMIDA TAB 40 MG X 12 PLUSANDEX ,3.4,,Cobeca,14/06/2022
7594001100164.0,PROVIM (VITAMINAS Y MINERALES) X 20 GRAGEAS,16.36,,Cobeca,14/06/2022
7594001100171.0,PROPRANOLOL  40 MG X 20 COMP PLUS,6.23,,Drolanca,22/05/2022
7594001100256.0,ALBENDAZOL 200 MG X 6 TAB  (PLUS ANDEX,6.26,,Drolanca,22/05/2022
7594001100263.0,ALBENDAZOL TAB 200 MG X 2           ,3.48,,Cobeca,14/06/2022
7594001100362.0,TIOCHAX TAB 4MG X 12 PLUS ANDES     ,14.193,,Cobeca,14/06/2022
7594001100416.0,IPROXIN TAB 500 MG X 12             ,13.9,,Cobeca,14/06/2022
7594001100577.0,CLODOXIM JBE 5 ML X 120 ML          ,11.95,,Cobeca,14/06/2022
7594001100584.0,CLODOXIM COM 10 MG X 20             ,6.17,,Cobeca,14/06/2022
7594001100591.0,MISULVAN 7.5 MG X 30 ML GOT (AMBROXOL),6.88,,Drolanca,22/05/2022
7594001100607.0,MISULVAN JBE ADU 30 MG/5 ML X 120 ML,9.0,,Cobeca,14/06/2022
7594001100614.0,MISULVAN JBE 15 MG/5 ML X 120 ML    ,8.49,,Drolanca,22/05/2022
7594001101123.0,IBUPROFENO TABRE 400 MG X 10 PLUSAND,6.0705,,Cobeca,14/06/2022
7594001101178.0,KETOPROFENO COM/REC 100 MG X 10     ,6.23,,Cobeca,14/06/2022
7594001101185.0,KETOPROFENO 100 MG X 20 TAB PLUSANDEX,11.36,,Drolanca,22/05/2022
7594001101222.0,ENALAPRIL 20MG X 30 TAB PLUSANDEX,7.4904761904761905,,Dismeven,29/05/2022
7594001101314.0,ACIDO FOLICO TAB 5 MG X 30 PLX      ,5.04,,Cobeca,14/06/2022
7594001101338.0,ACIDO FOLICO TAB 10 MG X 20 PLX     ,4.55,,Dismeven,29/05/2022
7594001101345.0,ACIDO FOLICO 10 MG X 30 TAB (PLUS AND,6.91,,Drolanca,22/05/2022
7594001101352.0,AZITRODEX TAB/REC 500 MG X 3        ,8.707936507936507,,Dismeven,29/05/2022
7594001101369.0,AZITRODEX TABR 500 MG X 5           ,14.832,,Cobeca,14/06/2022
7594001101376.0,DICLODEX TAB 50 MG X 20             ,7.011,,Cobeca,14/06/2022
7594001101383.0,LORADEX TAB 10 MG X 10              ,3.952,,Cobeca,14/06/2022
7594001101406.0,DICLODEX 50 MG X10                  ,3.536,,Cobeca,14/06/2022
7594001101413.0,SILDEX TAB 50 MG X 1                ,1.8525,,Cobeca,14/06/2022
7594001101420.0,SILDEX 50 MG X 2 TAB PLUS ANDEX,2.8405,,Drolanca,22/05/2022
7594001101475.0,SECNIDEX (SECNIDAZOL) 500 MG X 4 TABLETAS RECUBIERTAS,5.499206349206349,,Dismeven,29/05/2022
7594001101581.0,ANANTY FORTE JBE PED 160 MG/5 ML X 1,8.58,,Cobeca,14/06/2022
7594001101604.0,ACETAMINOFEN TAB 650 MG X10 PLX     ,3.858730158730159,,Dismeven,29/05/2022
7594001101635.0,LORADEX (LORATADINA) 1MG/ML X 30 ML JARABE,4.883,,Cobeca,14/06/2022
7594001101642.0,SILDEX TAB 100 MG X 1               ,2.1565,,Cobeca,14/06/2022
7594001101659.0,SILDEX TAB 100 MG X 2               ,3.1065,,Cobeca,14/06/2022
7594001101680.0,"DEXTAMIN 0,5MG/ML SOL ORAL X 60ML PEDIAT",8.88,,Drolanca,22/05/2022
7594001450030.0,ACEITE DE ALMENDRAS 30CM RECETTE,26.622,,Vitalclinic,05/06/2022
7594001450153.0,ACEITE RICINO X 30 ML RECETT        ,9.52,,Cobeca,15/05/2022
7594001450474.0,CLORURO D/MAGNESIO PVO GRAN X 33.33 ,11.05,,Cobeca,15/05/2022
7594001450702.0,GLICERINA X 60 ML                   ,8.31,,Cobeca,15/05/2022
7594001450733.0,ANTI STRESS GTA RECETT 30 ML        ,6.0,,Cobeca,15/05/2022
7594001450757.0,GOTAS DE ARNICA 30 CC RECETTE MARK,4.488,,Vitalclinic,05/06/2022
7594001450764.0,GOTAS DE ARNICA 60 ML (RECETTE),5.1,,Vitalclinic,05/06/2022
7594001450825.0,VALERIANA GTA X 60 ML RECETT        ,6.26,,Cobeca,15/05/2022
7594001450894.0,CITRATO DE POTASIO JBE 10% X 120 ML ,15.0,,Cobeca,15/05/2022
7594001450924.0,JENGIBRE JBE X 120 ML               ,11.4,,Cobeca,15/05/2022
7594001450962.0,PASIFLORA JBE 120 ML                ,10.38,,Cobeca,15/05/2022
7594001451013.0,JARABE DE ZABILA CON MIEL AD. 120 ML ( RECETTE),12.75,,Vitalclinic,05/06/2022
7594001451037.0,JARABE LAMEDOR CON ZABILA . 120 ML ( RECETTE),15.81,,Vitalclinic,05/06/2022
7594001451044.0,LAMEDOR C/ZABILA PED JBE X 120 ML   ,15.0,,Cobeca,15/05/2022
7594001451648.0,SOL FISIOLOGICA GTA X 60 ML         ,7.29,,Cobeca,15/05/2022
7594001451754.0,TINTURA DE ARNICA 30 ML (RECETTE),5.355,,Vitalclinic,05/06/2022
7594001451907.0,VASELINA X 60 ML                    ,11.4,,Cobeca,15/05/2022
7594001453000.0,ACIDO TRICLOACETICO 80% X 15 ML (RECETTE MARK),99.3888,,Vitalclinic,05/06/2022
7594001455356.0,ACEITE DE COCO 70 ML SPRAY RECETTE MARK,22.4808,,Vitalclinic,05/06/2022
7594001560388.0,MENTOL DAVIS UNGUENTO ORIGINAL 100G,8.924999999999999,,Vitalclinic,05/06/2022
7594001560647.0,"ORTOBAN GUA/(3X3YDS)7,5CM X 2,7M(1ROLLO)",6.51,,Drolanca,22/05/2022
7594001563525.0,"ORTOBAN GASA 7,5 CM X 7,5 CM X 1 SOBRE",0.87,,Drolanca,22/05/2022
7594001563761.0,LEUKOMED T PLUS ( APOSITO) 10 X 25 CM  4 X 10 (BSN),23.664,,Vitalclinic,05/06/2022
7594001564003.0,MENTOL DAVIS EUCALITO 1 TARRO 30G,9.4656,,Vitalclinic,05/06/2022
7594001564027.0,MENTOL DAVIS PLUS / 1 TARRO 30G,8.873999999999999,,Vitalclinic,05/06/2022
7594001564041.0,MENTOL DAVIS SPORT GEL 75 G (TUBO),13.74,,Drolanca,22/05/2022
7594001564102.0,ADHESIVO PLASTICO AIROPLAST (1.25CM X 5M) X UND  PHARMAPLAST,2.958,,Vitalclinic,05/06/2022
7594001564119.0,DROSPIRENONA - ETINILESTRADIOL (DROPELLA) 3MG - 0.03MG X 21 TAB (CAJA) LAPREVEN,38.79,,Drolanca,22/05/2022
7594001564126.0,"DROPIFEM 3-00,2MG X 28 TAB(DROSPIRENONA)",40.29,,Drolanca,22/05/2022
7594001564133.0,FEMISTEL (LEVONOG. 0.15MG - ETINILES. 0.03MG) X 21 TAB (CAJA) LAPREVEN,18.87,,Vitalclinic,05/06/2022
7594001564140.0,"GESTRELLA 0,007MG X 28 TAB(DESOGESTREL)",30.345,,Vitalclinic,05/06/2022
7594001564157.0,LEVONOGESTREL (AFTEROL) 0.75MG X 2 TAB (CAJA) LAPREVEN,8.67,,Vitalclinic,05/06/2022
7594001564164.0,ONDACARE 8 MG TABL RECUB X 10,13.77,,Vitalclinic,05/06/2022
7594001564300.0,AMLODIPINO 5MG + VALSARTAN 80MG (EXCARE) X30 TABLETAS (GENIA CARE),54.06,,Vitalclinic,05/06/2022
7594001564317.0,AMLODIPINO 5MG + VALSARTAN 160 MG (EXCARE) X30 TABLETAS (GENIA CARE),70.89,,Vitalclinic,05/06/2022
7594001564324.0,ATENOLOL (ATECARE) 50 MG X 30 TABLETAS (GENIA CARE),17.34,,Vitalclinic,05/06/2022
7594001564331.0,ATENOLOL (ATECARE) 100 MG X 30 TABLETAS (GENIA CARE),19.125,,Vitalclinic,05/06/2022
7594001564348.0,PREGABALINA (NEURICARE) 75MG X 30 CAPSULAS (GENIA CARE),33.66,,Vitalclinic,05/06/2022
7594001564355.0,PREGABALINA (NEURICARE) 300 MG X 30 CAPSULAS (GENIA CARE),65.02499999999999,,Vitalclinic,05/06/2022
7594002990382.0,SAL DE HIGUERA 25 GR X 25 CARIBEIN  ,43.13,,Cobeca,15/05/2022
7594003280048.0,NIOSILIN 20 GR UNGÜENTO (MEDIVIGOR),15.1976,,Cobeca,02/06/2022
7595059000215.0,MICROGOTERO 60 GOTAS MCMEDICAL,2.55,,Vitalclinic,05/06/2022
7595059000754.0,JERINGA 10 CC  21G X 1 1/2 C/R,0.5672727272727269,,Dismeven,29/05/2022
7595059000819.0,SCALP N° 19,0.3141818181818182,,Dismeven,29/05/2022
7595059000963.0,REGULADOR DE FLUJO (CUENTA GOTAS),6.554181818181817,,Dismeven,29/05/2022
7595059000987.0,GUANTES DE EXAMEN DE LATEX T- S CAJA X 100,89.15781818181817,,Dismeven,29/05/2022
7595059000994.0,GUANTES DE EXAMEN DE LATEX T- M CAJA X 100,89.15781818181817,,Dismeven,29/05/2022
7595059001007.0,GUANTES DE EXAMEN DE LATEX T- L CAJA X 100,89.15781818181817,,Dismeven,29/05/2022
7595059001076.0,GUANTES DE EXAMEN DE NITRILO T- S CAJA X 100,101.8996363636364,,Dismeven,29/05/2022
7595059001083.0,GUANTES DE EXAMEN DE NITRILO T- M CAJA X 100,101.8996363636364,,Dismeven,29/05/2022
7595059001090.0,GUANTES DE EXAMEN DE NITRILO T- L CAJA X 100,101.8996363636364,,Dismeven,29/05/2022
7595059001281.0,JELCO (CATETER VENTRO) I.V 18G VEINCARE,2.295,,Vitalclinic,05/06/2022
7595059001298.0,JELCO (CATETER VENTRO) I.V 20G VEINCARE,2.295,,Vitalclinic,05/06/2022
7595059001304.0,JELCO (CATETER VENTRO) I.V 22G VEINCARE,2.295,,Vitalclinic,05/06/2022
7595059001311.0,JELCO (CATETER VENTRO) I.V 24G VEINCARE,2.295,,Vitalclinic,05/06/2022
7595152002734.0,LEVOTIROXINA SODICA 25 MCG X 10 TAB (REMENY) (CAJA),3.468,,Vitalclinic,05/06/2022
7595250000021.0,PRESERVATIVOS SEX USA SPORT SERIES CAJA X 3 UND,3.25,,Drolanca,22/05/2022
7595250000038.0,PRESERVATIVOS SEX USA ORIGINAL SERIES LUBRICADO CAJA X  3 UNID,3.25,,Drolanca,22/05/2022
7595250000045.0,PRESERVATIVOS SEX USA PLATINIUM SERIES CAJA X 3 UND,3.25,,Drolanca,22/05/2022
7595250000052.0,PRESERVATIVO SEX STYLES ULTRA DELGADO CAJA X 3 UND,3.25,,Drolanca,22/05/2022
7595250000069.0,PRESERVATIVOS SEX STYLES LUBRICADO CAJA X  3 UND,4.7328,,Vitalclinic,05/06/2022
7595250000076.0,PRESER SEX STYLES CORRUGADO X 3,3.25,,Drolanca,22/05/2022
7595250000083.0,PRESER SEX STYLES TACHONADO X 3,3.25,,Drolanca,22/05/2022
7595368000050.0,MEZHITIN COMP 10 MG X50             ,54.213,,Cobeca,14/06/2022
7595368000104.0,TROLAM (CITALOPRAM) 20 MG X 20 COMP,28.6365,,Cobeca,14/06/2022
7595368000418.0,CAPLAM (ALPRAZOLAM) 1 MG X 50 COMP,14.95,,Dismeven,29/05/2022
7595368000692.0,"CAPLAM COM 0,5 MG X 50              ",18.228,,Cobeca,14/06/2022
7595368004195.0,LETALOP COM 25 MG X 30              ,37.876000000000005,,Cobeca,14/06/2022
7595368004218.0,LETALOP COM 100 MG X 30             ,65.9685,,Cobeca,14/06/2022
7595368004225.0,LETALOP COM 200 MG X 30             ,82.1525,,Cobeca,14/06/2022
7595368012732.0,SORKINOX (LEVODOPA-CARBIDOPA) 250/25MG X 30 COMP,54.145,,Cobeca,14/06/2022
7595481000029.0,LOCION LIMPIADORA SYNDET LIGHTFILL 400 ML (BIOS),61.8222,,Vitalclinic,05/06/2022
7595481000043.0,GEL FACIAL HUMECTANTE SCRUB 120 ML (BIOS),47.328,,Vitalclinic,05/06/2022
7595481000050.0,TONICO ANTICAIDA CAPILAR 120ML BIOS,32.538,,Vitalclinic,05/06/2022
7595481000074.0,LOCION ESPUMOSA ANTICASPA BIPROX 400 ML (BIOS),73.94999999999999,,Vitalclinic,05/06/2022
7595481000081.0,FORMULA ANTICAIDA CAPILAR (CHAMPU) 200ML BIOS,50.8776,,Vitalclinic,05/06/2022
7595481000234.0,BIOS JABON PIEL GRASA 90G,8.2824,,Vitalclinic,05/06/2022
7595481000241.0,BIOS JABON PIEL SECA 90 GR,8.2824,,Vitalclinic,05/06/2022
7595481000265.0,BIOS JABON NEUTRO BARRA 90 GR,8.2824,,Vitalclinic,05/06/2022
7595481001262.0,BARRA DERMOLIMPIADORA HERBAL  80 GR CLINE,7.690799999999999,,Vitalclinic,05/06/2022
7595481001279.0,BARRA DERMOLIMPIADORA LAVANDA 80 GR CLINE,7.690799999999999,,Vitalclinic,05/06/2022
7595492000186.0,VASELINA EBEN 30 GR,16.269,,Vitalclinic,05/06/2022
7595492000193.0,VENDA ELASTICA EBEN 5CM X 2 M,14.79,,Vitalclinic,05/06/2022
7595492000209.0,VENDA ELASTICA EBEN 10CM X 2 M,17.747999999999998,,Vitalclinic,05/06/2022
7595492000216.0,VENDA ELASTICA EBEN 15CM X 2 M,19.5228,,Vitalclinic,05/06/2022
7595492000223.0,VENDA ELASTICA EBEN 20CM X 2 M,22.184999999999995,,Vitalclinic,05/06/2022
7595492000230.0,VASELINA EBEN 50 GR,19.5228,,Vitalclinic,05/06/2022
7595492001466.0,VENDA ELASTICA ECONOMICA EBEN 5CM X 1 M,11.5362,,Vitalclinic,05/06/2022
7595492001480.0,VENDA ELASTICA ECONOMICA EBEN 10CM X 1 M,12.4236,,Vitalclinic,05/06/2022
7595492001503.0,VENDA ELASTICA ECONOMICA EBEN 15CM X 1 M,14.198399999999998,,Vitalclinic,05/06/2022
7595492001510.0,VENDA ELASTICA ECONOMICA EBEN  20CM X 1 M,15.3816,,Vitalclinic,05/06/2022
7595513000546.0,ALCOHOL ANTISEPTICO SEEP 70% 110 ML (E),3.43,,Drolanca,22/05/2022
7595513000621.0,ALCOHOL ANTISEPTICO SEEP 70% 250 ML (E),6.49,,Drolanca,22/05/2022
7595624200101.0,CLORURO D/SODIO SOL INY 0.9% X 500ML,8.323184000000001,,Cobeca,15/05/2022
7595624200118.0,CLORURO D/SODIO SOL INY 0.9% X 100ML,6.531917,,Cobeca,15/05/2022
7595624200200.0,DEXTROSALINA SOL INY 0.45% X 500ML G,8.055159,,Cobeca,15/05/2022
7595624200309.0,RINGER LACTATO SOL INY 500 ML GKV   ,9.379132,,Cobeca,15/05/2022
7595624200408.0,CIPROFLOXACINA SOL INY 200MG/100 ML ,4.885972,,Cobeca,15/05/2022
7595638004218.0,LETALOP (QUETIAPINA) 100 MG X 30 COMP,73.76720000000002,,Dismeven,29/05/2022
7595651000019.0,CEPILLO SECO  QUIRURGICO BIOSCRUB X1,1.479,,Vitalclinic,05/06/2022
7595651000026.0,CEPILLO QUIRURGICO BIOSCRUB X1,2.0706,,Vitalclinic,05/06/2022
7595651000057.0,RECOLECTOR DE HECES X 1 H.M.D  MEDICAL,0.8873999999999999,,Vitalclinic,05/06/2022
7595651000071.0,RECOLECTOR DE ORINA X 1 H.M.D  MEDICAL,1.479,,Vitalclinic,05/06/2022
7595651000347.0,BIOCLORHEX 2% (GLUCONATO DE CLORHEXIDINA) SOLUCION SPRAY 200 ML,38.454,,Vitalclinic,05/06/2022
7595651000354.0,BIOCLORHEX 2% (GLUCONATO DE CLORHEXIDINA) SOLUCION JABONOSA 200 ML,38.454,,Vitalclinic,05/06/2022
7595651000408.0,BIO GEL (GEL CONDUCTOR PARA TRANS. Y TERAPIA CON ULTRASONIDO) 250 ML (HMD),10.6488,,Vitalclinic,05/06/2022
7595651000422.0,GEL JABONOSO PARA DAMAS 200 ML (BIOLACT),13.0152,,Vitalclinic,05/06/2022
7595651000439.0,BIO GEL (LUBRICANTE INTIMO CHOCOLATE) 60 ML BIOGEL,10.9446,,Vitalclinic,05/06/2022
7595651000446.0,BIO GEL (LUBRICANTE INTIMO) 60 ML BIOGEL,10.9446,,Vitalclinic,05/06/2022
7595651000460.0,BIO GEL (LUBRICANTE INTIMO CHICLE) 60 ML BIOGEL,10.9446,,Vitalclinic,05/06/2022
7595651000477.0,BIO GEL (LUBRICANTE INTIMO PIÑA COLADA) 60 ML BIOGEL,10.9446,,Vitalclinic,05/06/2022
7595803000430.0,VIT C TAB/EFERVESCENTES NARANJA X 10,16.01,,Cobeca,15/05/2022
7595886000013.0,BARRA DERMOLIMPIADORA GLICERINA 90GR RUNCORP,12.4236,,Vitalclinic,05/06/2022
7595886000020.0,BARRA DERMOLIMPIADORA AZUFRE 90GR RUNCORP,8.578199999999999,,Vitalclinic,05/06/2022
7596049000093.0,SOLUCION LIMPIADORA PARA LA PIEL BABY 200ML  DERNIER,10.0572,,Vitalclinic,05/06/2022
7596049000116.0,COLONIA BABY DERNIER 200 ML,13.6068,,Vitalclinic,05/06/2022
7596049000123.0,ACEITE CREMOSO 200 GR DERNIER,13.0152,,Vitalclinic,05/06/2022
7596049000192.0,SOLUCION LIMPIADORA FACIAL SKINSEPT 200 ML DERNIER,12.4236,,Vitalclinic,05/06/2022
7596049000291.0,SOLUCION LIMPIADORA PARA LA HIGIENE INTIMA  200 ML DERNIER,11.5362,,Vitalclinic,05/06/2022
7596049000345.0,CREMA ANTIPAÑALITIS 250 GR DERNIER,18.9312,,Vitalclinic,05/06/2022
7596139000019.0,LAMEDOR JARABE SOMA 120 ML,18.42,,Drolanca,22/05/2022
7596139000026.0,LAMEDOR COMPUESTO SOMA 120 ML,20.68,,Drolanca,22/05/2022
7596139000033.0,SABILA JARABE SOMA 120 ML,19.61,,Drolanca,22/05/2022
7596139000040.0,FRAILEJON JARABE SOMA 120 ML,15.75,,Drolanca,22/05/2022
7596139000057.0,VALERIANA JARABE SOMA 120 ML,15.45,,Drolanca,22/05/2022
7596139000118.0,MIEL DE BORAX 30 CC (SOMA),11.01,,Drolanca,22/05/2022
7596139000156.0,GOTAS FISIOLOGICAS SOMA 15 ML,11.55,,Drolanca,22/05/2022
7596139000200.0,CREMA FRIA SOMA 50G,17.18,,Drolanca,22/05/2022
7596139000262.0,PASTEZINC PASTA DE ZINC AL AGUA SOMA 50G,13.92,,Drolanca,22/05/2022
7596139000293.0,NANOCREAM CREMA ANTIPAÑALITIS SOMA 50G,16.22936507936508,,Dismeven,29/05/2022
7596139004185.0,MICODERM X 50 G POMADA ANTIMICOTICA A BASE DE AZUFRE ,13.474603174603176,,Dismeven,29/05/2022
7596139004277.0,ALCOHOL AL 70% SOMTEX 240ML,14.04,,Drolanca,22/05/2022
7596211000043.0,LIP BALM BASAMO LABIAL ANTI EDAD 15ML,14.04,,Drolanca,22/05/2022
7596211000050.0,CREMA DESMAQUILLANTE ANTI EDAD 120ML,14.7,,Drolanca,22/05/2022
7596211001064.0,GEL EXFOLIANTE FACIAL PROFUNDO ANTI-EDAD,15.9,,Drolanca,22/05/2022
7596211001088.0,BB CREMA ANTI-EDAD TONO MEDIO,16.44,,Drolanca,22/05/2022
7596211001095.0,BB CREMA ANTI-EDAD TONO OSCURO,16.44,,Drolanca,22/05/2022
7596211001101.0,MASCARILLA FACIAL ANTI-EDAD,14.19,,Drolanca,22/05/2022
7596211001132.0,CONTORNO DE OJO 15ML,18.69,,Drolanca,22/05/2022
7596347792515.0,MINOXIDIL 5% TONICO P/CAB HOMBRE 60ML,17.34,,Vitalclinic,05/06/2022
7596347792522.0,MINOXIDIL 2% TONICO P/CABELLO X 60ML,13.26,,Vitalclinic,05/06/2022
7596347793574.0,DICLOFENAC SODICO 1% USO TOPICO GEL 50 GR (SGG),8.924999999999999,,Vitalclinic,05/06/2022
7596347793581.0,KETOCONAZOL (KETOVEN) CREMA 2% USO TOPICO (SGG),8.415,,Vitalclinic,05/06/2022
7596347793598.0,MUPIROCIN 2% UNGUENTO 15 G,7.75,,Drolanca,22/05/2022
7596347793604.0,PEROXIDO BENZOILO GEL 5% X 30 G     ,5.61,,Cobeca,15/05/2022
7596347793611.0,PEROXIDO BENZOILO GEL 10% X 30 G    ,10.13,,Cobeca,15/05/2022
7596347794793.0,INFUSION MULTIVITAMINICA 9-VIT  AMP 10ML  DPT,50.49,,Vitalclinic,05/06/2022
7596347797602.0,ACIDO VALPROICO 500 MG X 10 (VALCOPLUS) DPT,19.89,,Vitalclinic,05/06/2022
7596347798364.0,SULTAMICILINA 750 MG X  10 TAB (DPT),92.82,,Vitalclinic,05/06/2022
7596347802429.0,ATORVASTATINA (DROLIPID) 20 MG X 10 TAB (DPT),7.904999999999999,,Vitalclinic,05/06/2022
7596347802436.0,ATORVASTATINA (DROLIPID) 40 MG X 10 TAB (DPT),10.71,,Vitalclinic,05/06/2022
7596347802450.0,CANDESARTAN (DROPES 8) 8MG X10TAB (DPT) (BLISTER),7.395,,Vitalclinic,05/06/2022
