Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
20464,DICLOFENACO AMP 75 MG/3 ML X 2 ALPH ,DICLOFENAC POTASICO,1283,CASA DE REPRESENTACION FARMACEUTICA,752226292038,MEDICINAS                     ,7.64,99,0,0,7.64,21,,0
17969,ALBENDAZOL SUSP 400 MG/ML X 10 ML   ,ALBENDAZOL,131,"LABORATORIO PLUSANDEX, C.A.        ",7594001100294,MEDICINAS                     ,4.89,0,0,0,,30,,
24249,"DICLOFENACO GEL 0,01% X 50 MG MVGA  ",DICLOFENAC DIETILAMINA,1454,"MVGA, C.A                          ",7750215005675,MEDICINAS                     ,14.81,198,0,0,14.81,0,,0
18013,CITRATO D/CALCIO TAB + VIT D X 60 PH,CITRATO CALCIO/VIT D,1255,"GRUPO PHARMATECH, C.A              ",7597189215019,MEDICINAS                     ,60.38,0,0.2,0,,30,,
55,DICLOFENACO POTASICO/TAB 50MGX20 KIM,DICLOFENAC POTASICO,272,LAB. KIMICEG                       ,7592616165028,MEDICINAS                     ,7.19,533,0.15,0,6.1115,30,,0
24954,DICLOFEVIN  CAPB 50 MG X 10         ,0,1372,"REPRESENTACIONES VINCENTI, S.A     ",7598431000049,MEDICINAS                     ,9.21,4884,0.1,3,8.289000000000001,0,,0
25210,DICLORFAM TAB/REC 4 MG X 20 DISTRILA,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000181,MEDICINAS                     ,6.01,130,0.15,0,5.108499999999999,14,,0
93951,DIFEN PLUS TAB X 10                 ,DIHIDROERGOTAMINA/ACETAMINOFEN,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601101161,MEDICINAS                     ,12.99,310,0,0,12.99,21,,0
93952,DIFEN PLUS TAB X 20                 ,DIHIDROERGOTAMINA/ACETAMINOFEN,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601101178,MEDICINAS                     ,24.68,126,0,0,24.68,21,,0
9997,DIFEN TAB X 10                      ,ACETAMINOFEN/CAFEINA/DIHIDROER,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601100317,MEDICINAS                     ,12.34,199,0.1,0,11.106,21,,0
8414,DIFENAC COM 50 MG X 20              ,DICLOFENAC SODICO,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803000330,MEDICINAS                     ,10.91,195,0,0,10.91,0,,0
20788,ALSART CAP 160 MGS X 30             ,AMLODIPINA/VALSARTAN,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601201052,MEDICINAS                     ,39.61,0,0.05,0,,21,,
8420,DIFENAC FORTE COM/REC 100 MG X 10   ,DICLOFENAC SODICO,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803000316,MEDICINAS                     ,13.25,80,0,0,13.25,0,,0
18368,FUXAL UNG 454 G                     ,NITROFURAZONA,76,COMPAÑÍA ANONIMA FARMACEUTICA      ,7592636000217,MEDICINAS                     ,0.08,0,0,0,,0,,
18557,LORECORT JBE SOL ORAL 60 ML         ,BETAMETASONA/LORATADINA,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196004475,MEDICINAS                     ,0.74,0,0,0,,30,,
8417,DIFENAC GEL X 30 ML                 ,DICLOFENAC SODICO,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803000385,MEDICINAS                     ,12.99,504,0,0,12.99,0,,0
25217,DIFLURYL TAB/REC 10 MG X 30 DISTRILA,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000235,MEDICINAS                     ,28.81,1950,0.15,0,24.4885,14,,0
18572,ETORICOXIB TAB/REC 90 MG X 10       ,ETORICOXIB,478,"CALOX INTERNATIONAL, C.A.          ",7591519317268,MEDICINAS                     ,24.9,0,0,0,,30,,
19796,DIGESAN CAP X 90                    ,BROMELINA,134,"ARCO IRIS LABORATORIOS, C.A.       ",7592946168515,MEDICINAS                     ,20.39,123,0.1,0,18.351,30,,0
18614,DYFRIN SOL OFT 5%/0.5% X 5 ML       ,TROPICAMIDA/FENILEFRINA,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196000231,MEDICINAS                     ,22.55,0,0,0,,30,,
18615,PERIDONT SOL TOP BUCAL 240 ML       ,GLUCONATO DE CLORHEXIDINA,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196007193,MEDICINAS                     ,14.99,0,0,0,,30,,
22899,DIGOXINA COMP 0.25 MG X 50          ,DIGOXINA,146,"CALIER FARMACEUTICA, S.A.          ",7592955000776,MEDICINAS                     ,24.68,229,0,0,24.68,0,,0
24959,"DIGOXINA TAB 0,25 MG X 10           ",0,1350,CASA DE REPRESENTACION CHEMICAL DAM,999,MEDICINAS                     ,6.36,721,0,0,6.36,0,,0
18686,ALBENDAZOL TAB 200 MG X 2           ,ALBENDAZOL,787,"SANOFI-AVENTIS DE VENEZUELA, S. A. ",7702605100170,MEDICINAS                     ,0.07,0,0,0,,0,,
18687,CANDESARTAN TAB 8 MG X 14           ,CANDESARTAN,787,"SANOFI-AVENTIS DE VENEZUELA, S. A. ",999,MEDICINAS                     ,0.04,0,0,0,,0,,
18701,ACICLOVIR TAB 200 MG 10 X 10 BLI    ,ACICLOVIR,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002321,MEDICINAS                     ,0.12,0,0,0,,0,,
18702,ALOPURINOL TAB 100 MG 10 X 10 BLI   ,ALOPURINOL,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002406,MEDICINAS                     ,0.08,0,0,0,,0,,
18703,AMLODIPINA TAB 10 MG 3 X 10 BLI     ,AMLODIPINA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002154,MEDICINAS                     ,2.6,0,0,0,,0,,
18704,AZITROMYCINA TAB 500 MG 10 X 10 BLI ,AZITROMICINA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002420,MEDICINAS                     ,0.31,0,0,0,,0,,
18705,BISOPROLOL TAB 5 MG 3 X 10 BLI      ,BISOPROLOL,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002178,MEDICINAS                     ,0.01,0,0,0,,0,,
18706,CARBAMAZEPINA TAB 200 MG 10 X 10 BLI,CARBAMAZEPINA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002253,MEDICINAS                     ,2.6,0,0,0,,0,,
18707,CETIRIZINA TAB 10 MG 10 X 10 BLI    ,CETIRIZINA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002444,MEDICINAS                     ,0.05,0,0,0,,0,,
18708,CIPROFLOXACINA TAN 500 MG 10 X 10 BL,CIPROFLOXACINA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002260,MEDICINAS                     ,0.23,0,0,0,,0,,
18709,CIPROFIBRATO TAB 100 MG 3 X 10 BLI  ,CIPROFIBRATO,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002345,MEDICINAS                     ,0.11,0,0,0,,0,,
18710,CLOPIDOGREL TAB 75 MG 3 X 10 BLI    ,CLOPIDOGREL,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002352,MEDICINAS                     ,0.02,0,0,0,,0,,
18711,DINITRATO D/ISOSORBIDE TAB 20MG 2X14,DINITRATO DE ISOSORBIDE,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002451,MEDICINAS                     ,0.04,0,0,0,,0,,
18712,ENALAPRIL TAB 20 MG 3 X 10 BLI      ,ENALAPRIL,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002475,MEDICINAS                     ,0.02,0,0,0,,0,,
18713,ESPIRONOLACTONE TAB 25 MG 10 X 10 BL,ESPIRONOLACTONA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002499,MEDICINAS                     ,0.12,0,0,0,,0,,
18714,FLUOXETINA CAP 20 MG 10 X 10 BLI    ,FLUOXETINA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002277,MEDICINAS                     ,0.09,0,0,0,,0,,
18715,FUROSEMIDA TAB 40 MG 10 X 10 BLI    ,FUROSEMIDA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002376,MEDICINAS                     ,0.08,0,0,0,,0,,
18716,HIDROCHLOROTHIAZIDE TAB 25MG 10 X 10,HIDROCLOROTIAZIDA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002512,MEDICINAS                     ,0.05,0,0,0,,0,,
18717,LEVOSULPIRIDE TAB 25 MG 10 X 10 BLI ,LEVOSULPIRIDE,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002529,MEDICINAS                     ,0.09,0,0,0,,0,,
18718,METFORMINA TAB 500 MG 10 X 10 BLI   ,METFORMINA,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002192,MEDICINAS                     ,0.09,0,0,0,,0,,
18719,NIMESULIDE TAB 100 MG 10 X 10 BLI   ,NIMESULIDE,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002536,MEDICINAS                     ,0.09,0,0,0,,0,,
18720,PARACETAMOL TAB 500 MG 10 X 100     ,PARACETAMOL,1265,"DROGUERIA MEDICA DE VENEZUELA, C.A ",18904073002550,MEDICINAS                     ,0.18,0,0,0,,0,,
23025,"DIGOXINA TAB 0,25 MG X 30 LAT       ",DIGOXINA,1429,CASA DE REPRESENTACION LATTAN MEDIC,720524031051,MEDICINAS                     ,15.06,906,0.1,0,13.554,30,,0
23435,DIHIDROLIP COMP/REC 10 MG X 10      ,LERCANIDIPINA,550,"LABORATORIOS VARGAS, S.A.          ",7592349001020,MEDICINAS                     ,15.94,265,0.04,0,15.302399999999999,0,,0
90695,DIKLASON AMP 75 MG/3 ML X 1         ,DICLOFENAC POTASICO,571,"LABORATORIOS LETI, S.A.V.          ",7591585219275,MEDICINAS                     ,23.52,496,0.03,0,22.8144,21,,0
6748,DIKLASON SUSP PED 1.8 MG X 120 ML   ,DICLOFENAC POTASICO,356,"GENVEN GENERICOS VENEZOLANOS, S.A. ",7591585218254,MEDICINAS                     ,23.52,157,0.04,0,22.5792,21,,0
19231,BRASARTAN CAP 80 MG X 30            ,VALSARTAN,1082,LABORATORIOS FARMA S.A             ,7591821210486,MEDICINAS                     ,40.91,1,0,0,40.91,30,,
9889,DILOTEX COM 10 MG X 10              ,AMLODIPINA,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803000408,MEDICINAS                     ,8.96,162,0,0,8.96,0,,0
24082,DILUXEN TAB 60 MG X 20              ,PIRIDOSTIGMINA,1082,LABORATORIOS FARMA S.A             ,7591821210462,MEDICINAS                     ,30,89,0.03,0,29.1,30,,0
25212,DIMETIN TAB/REC 200 MG X 20 DISTRILA,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000228,MEDICINAS                     ,24.94,908,0.15,0,21.199,14,,0
25216,DIOLFEN TAB/REC 600MG/4MG X 20 DISTR,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000242,MEDICINAS                     ,32.68,866,0.15,0,27.778,14,,0
18890,CENTAB-BETA TAB VIT/MINERALES X 60  ,VIT/MINERALES,1255,"GRUPO PHARMATECH, C.A              ",7597189215118,MEDICINAS                     ,60.69,0,0.2,0,,30,,
18891,COLÁGENO HIDROLIZADO TAB C/VIT E-C X,COLAGENO VIT C Y E,1255,"GRUPO PHARMATECH, C.A              ",7597189215316,MEDICINAS                     ,77.47,0,0.2,0,,30,,
97147,DIOSMINA TAB 600 MG X 14 CLX        ,DIOSMINA/HESPERIDINA,478,"CALOX INTERNATIONAL, C.A.          ",7591519051193,MEDICINAS                     ,41.3,1554,0.1,0,37.169999999999995,30,,0
24803,DIOSMINA TAB/REC 600 MG X 30        ,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000150,MEDICINAS                     ,60.18,303,0.15,0,51.153,14,,0
18938,ALBEMER SUSP 400 MG/10 ML           ,ALBENDAZOL,1271,"BOOZ LABORATORIO VGME, C.A         ",75970529,MEDICINAS                     ,0.06,0,0,0,,0,,
24807,DIOSMINA/HESPERIDINA TAB 450/50MG X ,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000143,MEDICINAS                     ,54.77,366,0.15,0,46.554500000000004,14,,0
22057,DIPLOZ TAB 1 MG X 30                ,NO APLICA,1165,"CALOX INTERNATIONAL, C.A. MCK.     ",7591519317589,MEDICINAS                     ,35.71,269,0,0,35.71,30,,0
24741,DISCAPINA COMPOSITUM TAB 10/250MG X ,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000068,MEDICINAS                     ,25.79,64,0.15,0,21.921499999999998,14,,0
13057,LECART SOL ORAL 1G/10ML X 120ML     ,L-CARNITINA,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601301530,MEDICINAS                     ,24.29,0,0,0,,21,,
24418,DISCOLAYTE 69.7 G X 10 DIST         ,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252101833,MEDICINAS                     ,128.96,26,0.15,0,109.61600000000001,14,,0
25211,DISOMEZ CAP 40 MG X 30 DISTRILAB    ,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000259,MEDICINAS                     ,26.65,703,0.15,0,22.6525,14,,0
99153,CANDER HCT TAB 16MG/12.5MG X 30     ,CANDESARTAN/HIDROCLOROTIAZIDA,547,"LABORATORIOS VALMOR, C.A.          ",7591020080620,MEDICINAS                     ,41.25,0,0,0,,18,,
25316,DISTEN DUO CAP/BL 100/300MG X 30    ,0,1503,"CASA DE REPRESENTACION ARO, S.A    ",7460840419203,MEDICINAS                     ,78.34,35,0,0,78.34,0,,0
9549,OXOLAMINA JBE ADU X 120 ML VALMOR   ,OXOLAMINA,547,"LABORATORIOS VALMOR, C.A.          ",7591020001519,MEDICINAS                     ,14.51,0,0,0,,18,,
25215,DISTIAZEM TAB/REC 60 MG X 30 DISTRIL,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000303,MEDICINAS                     ,38.69,394,0.15,0,32.8865,14,,0
24417,"DISTRILAX PVO P/SOL ORAL 8,5 MG X 12",0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252101826,MEDICINAS                     ,25.79,202,0.15,0,21.921499999999998,14,,0
15605,DISULPEC TAB 25 MG X 20             ,LEVOSULPIRIDE,1165,"CALOX INTERNATIONAL, C.A. MCK.     ",7591519051971,MEDICINAS                     ,12.99,513,0.2,0,10.392,30,,0
18990,ETORICOXIB TAB 60 MG X 10 CLX       ,ETORICOXIB,478,"CALOX INTERNATIONAL, C.A.          ",7591519317275,MEDICINAS                     ,17.71,0,0,0,,30,,
21684,DIVAL FORTE TAB/GASTRO 100 MG X 20  ,DICLOFENAC SODICO,547,"LABORATORIOS VALMOR, C.A.          ",7591020080965,MEDICINAS                     ,13.48,232,0.03,0,13.0756,18,,0
19046,BISOBLOC TAB 2.5 MG X 30            ,BISOPROLOL,1170,LABORATORIOS GLOBAL FARMA          ,7406076106012,MEDICINAS                     ,0.05,0,0,0,,0,,
19047,BISOBLOC TAB HCT 2.5 MG/6.25 MG X 30,BISOPROLOL/HIDROCLOROTIAZIDA,1170,LABORATORIOS GLOBAL FARMA          ,7406076105022,MEDICINAS                     ,0.06,0,0,0,,0,,
19048,BISOBLOC TAB 5 MG X 30              ,BISOPROLOL,1170,LABORATORIOS GLOBAL FARMA          ,7406076106029,MEDICINAS                     ,0.06,0,0,0,,0,,
19057,BISOBLOC TAB HCT 5/6.25 MG X 30     ,BISOPROLOL/HIDROCLOROTIAZIDA,1170,LABORATORIOS GLOBAL FARMA          ,7406076105305,MEDICINAS                     ,0.06,0,0,0,,0,,
22858,DIVAL INY 75 MG /3 ML X 2 AMP       ,DICLOFENAC SODICO,547,"LABORATORIOS VALMOR, C.A.          ",7591020008976,MEDICINAS                     ,12.04,468,0.03,0,11.678799999999999,18,,0
6835,DIVAL TAB/ENTE 50 MG X 20           ,DICLOFENAC SODICO,547,"LABORATORIOS VALMOR, C.A.          ",7591020001113,MEDICINAS                     ,6.47,265,0.1,0,5.8229999999999995,18,,0
19120,PREGNA EASY CARE DISP/INTRAUTERINO  ,LEVONORGESTREL,1203,"GRUPO MEDIFAV, S.A                 ",7502214985058,MEDICINAS                     ,6.86,0,0,0,,0,,
19121,PREGNA SILVER CARE DISP/INTRAUTERINO,LEVONORGESTREL,1203,"GRUPO MEDIFAV, S.A                 ",7502214984105,MEDICINAS                     ,11.43,0,0,0,,0,,
19123,PREGNA ELOIRA DISP/INTRAUTERINO     ,LEVONORGESTREL,1203,"GRUPO MEDIFAV, S.A                 ",7502214985621,MEDICINAS                     ,17.21,0,0,0,,0,,
24797,DIZOLID SOL IV 600MG X 300ML DISTRIL,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000099,MEDICINAS                     ,85.97,125,0.15,0,73.0745,14,,0
19125,NUTRICELL COM SUP/ALIMENTICIO X 60  ,VIT/MINERALES,1161,"NUVILLE INTERNATIONAL, C.A..       ",16483936886,MEDICINAS                     ,94.79,0,0,0,,0,,
25214,DLORACE TAB/REC 500MG/4MG X 20 DISTR,0,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252000198,MEDICINAS                     ,11.18,944,0.15,0,9.503,14,,0
843,DOBET SOL OFT 5 ML                  ,DORZOLAMIDA/TIMOLOL,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196000583,MEDICINAS                     ,36.37,3814,0,0,36.37,30,,0
16483,DOBRACID LP COM 300 MG X 30         ,TRIMEBUTINA,571,"LABORATORIOS LETI, S.A.V.          ",7591585114327,MEDICINAS                     ,45.83,73,0.04,0,43.9968,21,,0
1782,HEXOMEDINE COLUTORIO AER X 30 G     ,HEXAMIDINA,480,"CALOX INTERNATIONAL, C.A.          ",7591044401463,MEDICINAS                     ,30.08,0,0,0,,30,,
19241,GERIATECH PHARMAVITON TAB X 60      ,LECITINA SOYA,1255,"GRUPO PHARMATECH, C.A              ",7597189230012,MEDICINAS                     ,75.87,0,0.2,0,,30,,
19242,MAGNESIO AMINOQUELADO TAB X 100     ,MAGNESIO,1255,"GRUPO PHARMATECH, C.A              ",7597189251017,MEDICINAS                     ,42.14,0,0.2,0,,30,,
19243,MEN XTRA PERFORMANCE TAB X 60       ,LECITINA SOYA,1255,"GRUPO PHARMATECH, C.A              ",7597189251109,MEDICINAS                     ,78.6,0,0.2,0,,30,,
15241,DOL PLUS DISP TAB 650 MG X 20 BLI   ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519006599,MEDICINAS                     ,65.23,73,0,0,65.23,30,,0
90444,DOL PLUS TAB 650 MG X 20            ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519005141,MEDICINAS                     ,18.38,3519,0,0,18.38,30,,0
5475,DOL PLUS TAB X 10                   ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519005134,MEDICINAS                     ,12.16,5105,0,0,12.16,30,,0
19342,GLUTAZINC SUPLEMENT/DIET PVO 15.04 G,GLUTAMINA,1399,"MEDICA 99, C.A                     ",850056003032,MEDICINAS                     ,34.42,0,0,0,,0,,
94913,DOL TAB 450MG/40MG/1MG X 4 X 20 BLI ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519005974,MEDICINAS                     ,61.69,166,0,0,61.69,30,,0
19464,MAALOX SUSP ORAL SABOR MENTA 180 ML ,HIDROXIDO ALUMINIO/MAGNESIO,1283,CASA DE REPRESENTACION FARMACEUTICA,7501072325396,MEDICINAS                     ,26.95,0,0,0,,21,,
8354,DOL TAB X 10 CLX                    ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519000474,MEDICINAS                     ,11.14,4633,0,0,11.14,30,,0
8355,DOL TAB X 20 CLX                    ,ACETAMINOFEN/CAFEINA/DIHIDROER,480,"CALOX INTERNATIONAL, C.A.          ",7591519001587,MEDICINAS                     ,18.32,1575,0,0,18.32,30,,0
2586,DOLAK COM 10 MG X 20                ,KETOROLAC,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803001368,MEDICINAS                     ,18.83,312,0,0,18.83,0,,0
19486,TINIDAZOL TAB/REC 500 MG X 4        ,TINIDAZOL,131,"LABORATORIO PLUSANDEX, C.A.        ",7594001100539,MEDICINAS                     ,2.03,0,0,0,,30,,
94708,ALUMBRE PVO SOB 20 G.               ,ALUMBRE,906,"LABORATORIO BIOFARCO, C.A.         ",7591616001480,MEDICINAS                     ,4.51,0,0,0,,30,,
10812,DOLAK COM 20 MG X 10                ,KETOROLAC,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803000460,MEDICINAS                     ,16.1,845,0,0,16.1,0,,0
2349,DOLAK SL COM 10 MG X 10             ,KETOROLAC,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803001320,MEDICINAS                     ,16.23,1037,0,0,16.23,0,,0
94715,ACIDO BORICO SOB 20 G               ,AC BORICO,906,"LABORATORIO BIOFARCO, C.A.         ",7591616001466,MEDICINAS                     ,4.81,0,0,0,,30,,
19528,KALOPSIS COM/REC 0.075 MG X 28      ,0,238,"MEGALABS VZL, C.A                  ",7730969300530,MEDICINAS                     ,8.05,0,0,0,,0,,
24139,DOLCAN COMP/REC 50 MG X 10          ,DICLOFENAC SODICO,240,"MEGALABS VZL, C.A.                 ",7591619002750,MEDICINAS                     ,2.6,11027,0,0,2.6,30,,0
16339,DOLGRIP CAP 325MG/4MG/32MG X 10     ,ACETAMINOFEN/CLORFENIRAMINA,480,"CALOX INTERNATIONAL, C.A.          ",7591519236026,MEDICINAS                     ,10.71,1464,0.2,0,8.568000000000001,30,,0
19535,FLORAX SUSP PED 50ML/5 ML X 5       ,SACCHAROMYCES CEREVISIAE,28,"THERAPEUTIC SKIN CARE DERMA SKIN,CA",7896685300183,MEDICINAS                     ,0.23,0,0,0,,0,,
16338,DOLGRIP FORTE TAB/REC 500MG/30MG/2MG,ACETAMINOFEN/CLORFENIRAMINA,480,"CALOX INTERNATIONAL, C.A.          ",7591519237016,MEDICINAS                     ,19.44,288,0,0,19.44,30,,0
23949,DOLNIX CAP 75 MG X 20               ,PREGABALINA,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803004079,MEDICINAS                     ,24.03,37,0,0,24.03,0,,0
7521,DOLOMAX TAB 100 MG X 20             ,KETOPROFENO,1082,LABORATORIOS FARMA S.A             ,7592229002673,MEDICINAS                     ,27.27,51,0,0,27.27,30,,0
19582,TADALAFILO COM/REC 20 MG X 4        ,0,571,"LABORATORIOS LETI, S.A.V.          ",7591585274090,MEDICINAS                     ,5.19,0,0,0,,21,,
11636,DOMPERIDONA TAB 10 MG X 15 CALOX    ,DOMPERIDONA,478,"CALOX INTERNATIONAL, C.A.          ",7591519007428,MEDICINAS                     ,6.49,1101,0.1,0,5.841,30,,0
21373,DOMPERIDONA TAB 10 MG X 30 ANG      ,DOMPERIDONA,1334,INVERSIONES ANGELUS HEALTH C.A     ,7598176000212,MEDICINAS                     ,11.3,70,0,0,11.3,30,,0
6678,BUMELEX AMP 2 ML X 3                ,0,240,"MEGALABS VZL, C.A.                 ",7591955001004,MEDICINAS                     ,25.97,0,0,0,,30,,
99579,DOMPERIDONA TAB 10 MG X 30 ELTER    ,DOMPERIDONA,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454889384,MEDICINAS                     ,12.43,548,0,0,12.43,30,,0
11584,DOMPESIN COM 10 MG X 30             ,DOMPERIDONA,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803002112,MEDICINAS                     ,19.48,119,0,0,19.48,0,,0
19697,ARASENS UNG 2% X 50 G               ,MUPIROCINA,356,"GENVEN GENERICOS VENEZOLANOS, S.A. ",7591585112903,MEDICINAS                     ,55.51,0,0,0,,21,,
23423,DOPACAL TAB 25 MG X 30              ,CARBIDOPA/LEVODOPA,1322,"RAVEL, C.A                         ",7468318319574,MEDICINAS                     ,50.57,44,0,0,50.57,30,,0
13151,MAGNESIUM TAB 500 MG X 30 VAL NATURA,MAGNESIO,174,"NATURAL NUTRITION CENTER, C.A      ",714439705466,MEDICINAS                     ,29.6,0,0,0,,0,,
4116,DORIXINAFLEX COM 125 MG X 10        ,CLONIXINATO LISINA/CICLOBENZAP,240,"MEGALABS VZL, C.A.                 ",7591619518671,MEDICINAS                     ,33.77,4548,0,0,33.77,30,,0
19736,KETOPROFENO PVO I.V 100 MG X 1 ZAKI ,KETOPROFENO,1303,"CASA DE REPRESENTACIONES ZAKI, C.A ",7597533001022,MEDICINAS                     ,7.65,0,0,0,,0,,
19737,CEFIXIMA PVO 100 MG/5ML X 30 ML ZAKI,CEFIXIMA,1303,"CASA DE REPRESENTACIONES ZAKI, C.A ",7597533001015,MEDICINAS                     ,31.45,0,0,0,,0,,
21501,"DORZOLAM/TIMO SOL OFT 2%/0,5% X 5ML ",DORZOLAMIDA/TIMOLOL,1260,ZUKATI CASA DE REPRESENTACION C.A  ,7597446000075,MEDICINAS                     ,44.35,344,0,0,44.35,14,,0
15629,DOSPROL TAB 10 MG X 30              ,DOMPERIDONA,1165,"CALOX INTERNATIONAL, C.A. MCK.     ",7591519000184,MEDICINAS                     ,15.19,332,0.25,0,11.3925,30,,0
97911,DOTRON CAP 50 MG X 20               ,DICLOFENAC POTASICO,1082,LABORATORIOS FARMA S.A             ,7591821903968,MEDICINAS                     ,12.34,228,0,0,12.34,30,,0
5474,ESPIRONOLACTONA TAB 25 MG X 20 DALIO,ESPIRONOLACTONA,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601300984,MEDICINAS                     ,16.23,0,0,0,,21,,
19765,CEFADROXILO CAP 500 MG X 10         ,CEFADROXILO,1304,CASA DE REPRESENTACIONES MEDICAL CA,614143659034,MEDICINAS                     ,12.21,0,0,0,,0,,
20099,LEVODO/CARBID TAB ADU 250MG/25MG X 3,LEVODOPA/CARBIDOPA/ENTACAPONA,1283,CASA DE REPRESENTACION FARMACEUTICA,7501384548308,MEDICINAS                     ,46.01,10,0,0,46.01,21,,
97912,DOTRON SUSP 1.8 MG X 120 ML         ,DICLOFENAC POTASICO,1082,LABORATORIOS FARMA S.A             ,7591821903944,MEDICINAS                     ,20.45,128,0,0,20.45,30,,0
23965,DOZHER COMP 10 MG X 30              ,DONEPECILO,1019,"SNC PHARMA, C.A.                   ",781100195710,MEDICINAS                     ,80.08,108,0.15,0,68.068,30,,0
24437,DROMETOX JBE 4MG/5ML X 120 ML KIMICE,0,272,LAB. KIMICEG                       ,7592616170015,MEDICINAS                     ,13.3,110,0,0,13.3,30,,0
96830,DROPIL COMR 100 MG X 40             ,QUETIAPINA,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803002532,MEDICINAS                     ,69.35,38,0,0,69.35,0,,0
97140,DROPIL COMR 200 MG X 40             ,0,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803002549,MEDICINAS                     ,91.56,60,0,0,91.56,0,,0
96829,DROPIL COMR 25 MG X 40              ,0,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803002525,MEDICINAS                     ,38.96,240,0,0,38.96,0,,0
19848,ESCITALOPRAM COM/REC 20 MG X 30     ,ESCITALOPRAM,240,"MEGALABS VZL, C.A.                 ",7591619520575,MEDICINAS                     ,38.96,0,0,0,,30,,
