Cod. Bar,Product,F.Price,Qty,Date,Drog
7594000850923,AMBROXOL 30MG/5ML X 120ML,11.6,,22/05/2022,Drolanca
7594000850985,BROMEXINA 4MG/5ML X 120ML,9.91,,22/05/2022,Drolanca
7594000851357,"CLEMBUTEROL CLORHIDRATO 0,005MG/5ML",11.94,,22/05/2022,Drolanca
7594000851371,"CLEMBUTEROL CLORHIDRATO 0,01MG/5ML",12.73,,22/05/2022,Drolanca
7594000850176,DOVILIN JRABE 120ML,11.31,,22/05/2022,Drolanca
7594000850206,FERCOR COMPUESTO 350MG/60MG/25 X 30 CAP,19.38,,22/05/2022,Drolanca
7594000850428,GLUCONATO FERROSO 50MG/15ML SOL 120 ML,10.44,,22/05/2022,Drolanca
7594000850466,IBUPROFENO 100MG/5ML X 120ML,10.92,,22/05/2022,Drolanca
7594000850534,IBUPROFENO 400MG X 10 TAB,6.38,,22/05/2022,Drolanca
7594000850565,IBUPROFENO 400MG X 20 TAB,10.97,,22/05/2022,Drolanca
7594000850220,"LANCERAN 2,6MG/ML X 30ML",10.21,,22/05/2022,Drolanca
7594000850800,LORATADINA 10MG X 10 TAB,5.52,,22/05/2022,Drolanca
7592307001444,FEMIVITAL X 30 CAP (JERICO,46.13,,22/05/2022,Drolanca
1890604759513,AMLODIPINA 5MG X 10 TAB X 10 BLISTER,10.71,,22/05/2022,Drolanca
8906046119565,ATORVASTATINA 40MG X 10 TAB X 10 BLIST,94.64,,22/05/2022,Drolanca
7469106377332,DICLO SOD 50MG + PARAC 500MG X10T X 10 B,27.4,,22/05/2022,Drolanca
6937874101295,DICLOFENAC 75MG/3ML X 100AMP IM/IV,81.14,,22/05/2022,Drolanca
7468191034120,LOSARTAN POT. 50MG X 10TAB X 10 BLISTER,19.6,,22/05/2022,Drolanca
8904177406097,NIFEDIPINA 20 MG LP x 10 TAB x 10 BLISTE,16.49,,22/05/2022,Drolanca
6937874109567,NIFEDIPINA 20MG  X 10 TAB X 10 BLISTER,11.74,,22/05/2022,Drolanca
8904177406103,NIFEDIPINA10 MG LP x 10 TAB x 10 BLISTER,15.29,,22/05/2022,Drolanca
8906109691267,ATORVASTATINA 20 MG X 30 TAB,22.9,,22/05/2022,Drolanca
8906032830825,CARBOPLATINO 450MG/45ML POLVO LIOFILIZAD,394.81,,22/05/2022,Drolanca
890612156,CITICOLINA 500 MG /2 ML X 5 AMP,77.38,,22/05/2022,Drolanca
8906032832072,GEMCITABINA 1000 MG POLVO LIOFILIZADO,197.4,,22/05/2022,Drolanca
8904187828292,KETOROLACO 30MG/ML AMP I.M/I.V X 10 AM,45.79,,22/05/2022,Drolanca
8906032832058,PACLITAXEL 300 MG/50 ML SOL,292.16,,22/05/2022,Drolanca
8906112610286,PRANOR 100 MG X 30 TAB,37.12,,22/05/2022,Drolanca
8906109691243,VACICLOVIR 500 MG X 10 TAB,47.38,,22/05/2022,Drolanca
8906109691274,VALSARTAN 160 MG X 100 TAB,214.7,,22/05/2022,Drolanca
8904159499772,VIT C 1G/ML X10AMP 10ML (ACID ASCORBICO),77.78,,22/05/2022,Drolanca
7598578000049,AZITROMICINA DAC 500MG X 3 TABLETAS,9.97,,22/05/2022,Drolanca
7598578000278,DAC-LAX  POLVO P/SUSP ORAL 120GR.,15.71,,22/05/2022,Drolanca
7598578000230,DICLOFENAC POTASICO DAC 50MG X 20 TAB,5.51,,22/05/2022,Drolanca
7598578000421,FLAVOXATO DAC 200MG X 20 TABLETAS RECU,15.71,,22/05/2022,Drolanca
8906121690255,LOSARTAN POTASICO DAC 50MG X 30 TABLETAS,9.43,,22/05/2022,Drolanca
7598578000155,METFORMINA DAC 500MG X 30 TAB,10.69,,22/05/2022,Drolanca
7703038050025,ACICLOVIR 200 MG 30 BLISTER X 8 TAB,164.23,,22/05/2022,Drolanca
8904307701122,ALICE-21 (3.0MG/0.03MG) X 21 COMPDO,40.74,,22/05/2022,Drolanca
7703038067566,ATORVASTATINA 40MG X 30 TAB REC,56.42,,22/05/2022,Drolanca
6921875010243,BENCILPENICILINA SOD.1000000 P/SUS X50AM,57.39,,22/05/2022,Drolanca
8904307701146,BETNOWELL 4 MG/1ML X 10 AMP I.M/I.V.,21.81,,22/05/2022,Drolanca
7703038050155,CETIRIZINA 10 MG X 40 BLISTER X 10 TAB,101.38,,22/05/2022,Drolanca
8904307701962,CLINDAWELL 600 MG/4ML AMP X 4 ML I.M/I.V,10.09,,22/05/2022,Drolanca
7703038067122,CLOPIDOGREL 75 MG X 10 TAB REC,17.17,,22/05/2022,Drolanca
7707184160478,DEXAMETASONA 8 MG / ML  X 100 AMP,318.9,,22/05/2022,Drolanca
8904307700842,ENOXAWELL 60 MG/0.6 ML SOL INY JERINGA,50.0,,22/05/2022,Drolanca
8904307702211,IVERWELL 6 MG CAJA X 10 BLISTER X 4 TAB,58.47,,22/05/2022,Drolanca
7703038067030,LEVOFLOXACINA 500MG X 7 TAB REC,34.47,,22/05/2022,Drolanca
8904307701191,LOTHIWELL 1 GR POLVO INY X 1 I.M/I.V,11.96,,22/05/2022,Drolanca
7703038823230,MEMANTINA 10 MG X 3 BLISTER X 10 TAB,195.01,,22/05/2022,Drolanca
7703038062608,METFORMINA CLORHIDRATO 850 MG X 3B X 10T,17.32,,22/05/2022,Drolanca
6921875006048,"OXACILINA 1,0GR POL P/SOL INY X 50 AM IV",142.58,,22/05/2022,Drolanca
7703038067214,PREDNISOLONA 5 MG X 10 BLISTER X 10 TAB,25.49,,22/05/2022,Drolanca
7703038062431,SULFATO FERROSO 125MG/ML GOTAS X 20 ML,13.91,,22/05/2022,Drolanca
8904307700798,WELLCIP 200MG/100ML SOL INFUSION I.V,4.01,,22/05/2022,Drolanca
8904307701092,WELLDOPA-275 250MG5MG X 10 BLIS X 10 TAB,208.64,,22/05/2022,Drolanca
614143659041,METRONIDAZOL 500MG CAJA 10 BLIS X 10 COM,25.71,,22/05/2022,Drolanca
8903489001761,AMLOTAN (AMLODIPINA) 5MG X 30 TAB,12.99,,22/05/2022,Drolanca
8906104081056,ESOGASATAN 40MG X 30 TAB (ESOMEPRASOL),31.17,,22/05/2022,Drolanca
8903489000184,GAPTAN 300 MG X 30 CAPSULAS,35.06,,22/05/2022,Drolanca
8906046796391,LEVOT (LEVOTIROXIN) 100 MG X 100 TAB,49.03,,22/05/2022,Drolanca
8903489000276,METGLUTAN 500 MG X 30 TABLETAS,11.69,,22/05/2022,Drolanca
8903489000771,OGASTAN (OMEPRAZOL) 20 MG X 30 CAP,19.48,,22/05/2022,Drolanca
8903489002942,ROSUTAN (ROSUVASTATINA) 10MG X 30 TAB,25.71,,22/05/2022,Drolanca
6921875010755,ACIDO ACETILSALICILICO 100MG X 30 TAB KM,5.71,,22/05/2022,Drolanca
6942189211454,AMIKACINA 500 MG / 2 ML X 10 AMP,50.0,,22/05/2022,Drolanca
8902502118943,AMLODIPINA 5MG X 100 TAB,18.86,,22/05/2022,Drolanca
6921875011035,AZITROMICINA 500 MG X 3 TAB REC,9.08,,22/05/2022,Drolanca
6921875010793,CEFEPIME 1G X 1 AMP I.M/I.V,20.17,,22/05/2022,Drolanca
6921875010809,CEFIXIMA 400 MG X 10 CAP,60.71,,22/05/2022,Drolanca
6937861391395,CLINDAMICINA 600 MG/4ML X 5 AMP,30.43,,22/05/2022,Drolanca
6942189211256,DEXAMETASONA 4MG/1ML X 10 AMP I.M/I.V,16.94,,22/05/2022,Drolanca
6942189211263,DEXAMETASONA 8MG/2ML X 10 AMP I.M/I.V,25.0,,22/05/2022,Drolanca
6921875010090,DICLOFENAC SOD 75 MG/3ML X 10 AMP KMPLUS,10.71,,22/05/2022,Drolanca
6921875009643,LEVOFLOXACINA 500 MG X 10 CAP,13.94,,22/05/2022,Drolanca
6939364641809,LEVOFLOXACINA 500MG/100ML AMP KMPLUS,35.71,,22/05/2022,Drolanca
6942189304606,LEVOFLOXACINA 750/250ML AMP,42.86,,22/05/2022,Drolanca
6921875010854,MEROPENEM 1 G X 1 AMP I.M/I.V,42.86,,22/05/2022,Drolanca
6921875011165,METFORMINA 500 MG X 10CAP,9.92,,22/05/2022,Drolanca
6921875009186,METOCLOPRAMIDA 10 MG/2ML X 10 AMP,10.71,,22/05/2022,Drolanca
6921875011349,OXACILINA 1GR X 1 AMP I.M/I.V KMPLUS,3.43,,22/05/2022,Drolanca
6921875009650,RANITIDINA 50 MG/2ML CAJA X 10 AMP,5.65,,22/05/2022,Drolanca
0,"ACETAMINOFEN TRAMADOL 325MG/37,5 MG X 10",19.26,,22/05/2022,Drolanca
7591519005639,ACICLOVIR 200 MG X 25 TAB (CALOX),15.6,,22/05/2022,Drolanca
7591519004892,ACIDO FOLICO 10 MG X 20 COMPDO  (CALOX),6.49,,22/05/2022,Drolanca
7591519051865,ACLER 150 MG X 1 TAB (MCK),16.08,,22/05/2022,Drolanca
7591519007022,ALBENDAZOL 200 MG X 2 TAB MAST-TUTIFRUTI,4.49,,22/05/2022,Drolanca
7591519006674,AMITAFEN FORTE 650 MG  X 14 TAB CALOX,6.82,,22/05/2022,Drolanca
7591519001334,AMLODIPINA 5 MG X 10 TAB (CALOX),3.42,,22/05/2022,Drolanca
7591519317732,ANTAAR 10 MG X 10 TABLETAS,11.04,,22/05/2022,Drolanca
7591519051902,ANTAAR 10 MG X 30 TABLETAS,23.79,,22/05/2022,Drolanca
7591519317718,"ANTAAR 2,5 MG X 10 TABLETAS",6.51,,22/05/2022,Drolanca
7591519317725,ANTAAR 5 MG X 10 TAB,9.35,,22/05/2022,Drolanca
7591519051896,ANTAAR 5MG-MG X 30 TAB (MCK),21.04,,22/05/2022,Drolanca
7591519317749,"ANTAAR HCT 2,5 MG - 6,25 MG X 10 TABLETA",11.18,,22/05/2022,Drolanca
7591519317367,"ANTAAR HCT 2,5 MG - 6,25 MG X 30 TABLETA",24.56,,22/05/2022,Drolanca
7591519317756,"ANTAAR HCT 5 MG - 6,25 MG X 10 TAB",10.71,,22/05/2022,Drolanca
7591519317695,BIOCOR 20 MG X 10 TAB,9.66,,22/05/2022,Drolanca
7591519000146,BIOCOR 20 MG X 30 TAB (MCK),23.38,,22/05/2022,Drolanca
7591519317701,BIOCOR 40 MG X 10 TABLETAS,16.08,,22/05/2022,Drolanca
7591519000122,BIOCOR 40 MG X 30 TAB (MCK),42.38,,22/05/2022,Drolanca
7591519317671,BIOCOR AMLO 20 MG - 5 MG X 10 TAB,11.69,,22/05/2022,Drolanca
7591519316247,BIOCOR AMLO 20MG - 5 MG X 30 TAB REC,29.22,,22/05/2022,Drolanca
7591519317688,BIOCOR AMLO 40 MG - 5 MG X 10 TAB,14.61,,22/05/2022,Drolanca
7591519316230,BIOCOR AMLO 40MG - 5 MG X 30 TAB REC,35.06,,22/05/2022,Drolanca
7591519317664,"BIOCOR HCT 20 MG - 12,5 MG X 10 TAB",14.61,,22/05/2022,Drolanca
7591519317657,"BIOCOR HCT 40 MG - 12,5 MG X 10 TAB",17.55,,22/05/2022,Drolanca
7591519000405,BLOKXA 10 MG X 14 TAB.REC (RIBAROXABAN),29.66,,22/05/2022,Drolanca
7591519000412,BLOKXA 15 MG X 14 TAB.REC (RIBAROXABAN),31.7,,22/05/2022,Drolanca
7591519000429,BLOKXA 20 MG X 14 TAB.REC (RIBAROXABAN),48.92,,22/05/2022,Drolanca
7591519008487,CALOXPIRINA 81 MG X 30 TAB,14.94,,22/05/2022,Drolanca
7591519051292,CAPTOPRIL 50 MG X 30 TAB (AAA MCK),16.23,,22/05/2022,Drolanca
7591519007053,"CARVEDILOL 12,5 MG X 14 TAB  (CALOX)",9.09,,22/05/2022,Drolanca
7591519007640,CARVEDILOL 25 MG X 14 TAB  (CALOX),13.65,,22/05/2022,Drolanca
7591519007633,"CARVEDILOL 6,25 MG X 14 TAB  (CALOX)",8.52,,22/05/2022,Drolanca
7591519007060,CINNARIZINA 75 MG X 10 CAP CALOX,11.29,,22/05/2022,Drolanca
7591519001716,CIPROFLOXACINA 500 MG X 14 TAB (CALOX),14.29,,22/05/2022,Drolanca
7591519316162,CITICOLINA 500 MG X 30 TAB (CALOX),155.84,,22/05/2022,Drolanca
7591519317312,CLARIMIN 500MG X 10 TAB REC,26.3,,22/05/2022,Drolanca
7591519000306,DEFLAZACORT 30 MG X 10 TAB (CALOX),23.86,,22/05/2022,Drolanca
7591519008203,DEFLAZACORT 30 MG X 30 TAB (CALOX),47.82,,22/05/2022,Drolanca
7591519008197,DEFLAZACORT 6 MG X 10 TAB (CALOX),21.19,,22/05/2022,Drolanca
7591519001501,DICLOFENAC POT 50MG X 20TAB (CALOX),5.69,,22/05/2022,Drolanca
7591519051346,DICLOFENAC SOD 50 MG X 30TAB  CALOX,10.13,,22/05/2022,Drolanca
7591519051193,DIOSMINA 600 MG X 14 TAB CALOX,37.17,,22/05/2022,Drolanca
7591519051971,DISULPEC 25 MG X 20 TAB (MCK),10.39,,22/05/2022,Drolanca
7591519005974,DOL DISP 20 BLIS X 4 TAB,62.49,,22/05/2022,Drolanca
7591519005134,DOL PLUS 650MG X 10 TAB,12.16,,22/05/2022,Drolanca
7591519005141,DOL PLUS 650MG X 20 TAB,18.38,,22/05/2022,Drolanca
7591519006599,DOL PLUS DISP 20 BLIS X 4 TAB,66.08,,22/05/2022,Drolanca
7591519000474,DOL X 10 TAB,11.14,,22/05/2022,Drolanca
7591519001587,DOL X 20 TAB,18.32,,22/05/2022,Drolanca
7591519007428,DOMPERIDONA 10MG X 15 TABLETAS,5.84,,22/05/2022,Drolanca
7591519000184,DOSPROL 10 MG X 30 TAB (MCK),11.4,,22/05/2022,Drolanca
7591519317787,ENALAPRIL 20 MG X 10 TABLETAS,3.78,,22/05/2022,Drolanca
7591519051643,ENALAPRIL MALE 20 MG X 30 TAB (AAA MC,7.96,,22/05/2022,Drolanca
7591519317534,ESCITALOPRAM 10MG X 28TAB  (CALOX),30.68,,22/05/2022,Drolanca
7591519317428,FESTAL X 10 GRAG,15.768,,22/05/2022,Drolanca
7591519317435,FESTAL X 20 GRAG,25.256,,22/05/2022,Drolanca
7591519007688,FEXOFENADINA 120 MG X 10 TAB (CALOX),14.61,,22/05/2022,Drolanca
7591519317794,FINASTERIDE 5 MG X 10 TABLETAS,12.42,,22/05/2022,Drolanca
7591519050820,FINASTERIDE 5 MG X 30 TAB (CALOX),27.68,,22/05/2022,Drolanca
7591519009330,FLAVOXATO 200 MG X 10 TAB(CALOX),16.57,,22/05/2022,Drolanca
7591519001594,FLUCONAZOL 150 MG X 2 CAP (CALOX),7.21,,22/05/2022,Drolanca
7591519006162,IBUCAF 200-30 MG  X 20 TAB,13.64,,22/05/2022,Drolanca
7591519008869,IBUCAF 200-30 MG X 10 TAB,9.0,,22/05/2022,Drolanca
7591519001525,IBUPROFENO 400 MG X 20 TAB (CALOX),16.36,,22/05/2022,Drolanca
7591519007145,IRBESARTAN 150 MG X 7 TAB  (CALOX),10.39,,22/05/2022,Drolanca
7591519007336,IRBESARTAN 300 MG X 7 TAB  (CALOX),14.62,,22/05/2022,Drolanca
7591519007121,IVERMECTINA 6 MG X 4 TAB (CALOX),3.47,,22/05/2022,Drolanca
7591519000139,KETOPROFENO  100 MG X 10 CÁPSULAS,10.71,,22/05/2022,Drolanca
7591519003246,KETOPROFENO 100 MG X 20 COMP(MCK),16.23,,22/05/2022,Drolanca
7591519050905,KETOPROFENO 50 MG X 12 CAP (CALOX),10.22,,22/05/2022,Drolanca
7591519051377,LANSOPRAZOL 30 MG X 14 CAP CALOX,11.69,,22/05/2022,Drolanca
7591519317411,LASIX 20 MG X 24 TAB,13.17,,22/05/2022,Drolanca
7591519317374,LEVOCETIRIZINA 5MG X 10 TAB CALOX,8.12,,22/05/2022,Drolanca
7591519005905,LEVOFLOXACINA 500 MG X 5 TAB (CALOX),9.97,,22/05/2022,Drolanca
7591519317329,LEVOFLOXACINA 750 MG X 5 TABLETAS,18.55,,22/05/2022,Drolanca
7591519000788,LORATADINA 10 MG X 10 TAB (CALOX),4.09,,22/05/2022,Drolanca
7591519005622,LOSARTAN POTASICO 50 MG X 10 TAB  CALOX,6.19,,22/05/2022,Drolanca
7591519000238,METFORMINA 500 MG X 14 TAB (CALOX),7.96,,22/05/2022,Drolanca
7591519003727,METFORMINA 500 MG X 28 TAB (CALOX),10.23,,22/05/2022,Drolanca
7591519000269,METFORMINA 850 MG X 14TAB (CALOX),10.23,,22/05/2022,Drolanca
7591519003734,METFORMINA 850 MG X 28 TAB (CALOX),18.18,,22/05/2022,Drolanca
7591519000153,OMEPRAZOL 20 MG X 14 CAP CALOX,10.53,,22/05/2022,Drolanca
7591519005783,PANTOPRAZOL 40 MG X 7 TAB  (CALOX),9.82,,22/05/2022,Drolanca
7591519008630,PINAVERIUM BROMURO 100 MG X 20 TAB CALOX,20.45,,22/05/2022,Drolanca
7591519008623,PINAVERIUM BROMURO 50 MG X 20 TAB CALOX,17.86,,22/05/2022,Drolanca
7591519001037,PREDNISONA 5 MG X 10 TAB  (CALOX),6.31,,22/05/2022,Drolanca
7591519050806,PREDNISONA 5 MG X 30 TAB G (CALOX),12.48,,22/05/2022,Drolanca
7591519001044,PREDNISONA 50 MG X 10 TAB (CALOX),19.49,,22/05/2022,Drolanca
7591519000528,PRO-KIDS X 30 SOBRES,24.35,,22/05/2022,Drolanca
7591519009255,RISPERIDONA 2 MG X 20 TAB   (CALOX),14.61,,22/05/2022,Drolanca
7591519007183,SERTRALINA 50 MG X 10 TAB CALOX,9.4,,22/05/2022,Drolanca
7591519003383,SIMVASTATINA 40 MG X 10 TAB (CALOX),10.74,,22/05/2022,Drolanca
7591519052022,TADALAFIL 5 MG X 28 TAB CALOX,17.18,,22/05/2022,Drolanca
7591519007749,TIOCOLCHICOSIDO 4 MG X 12 TAB  (CALOX),20.01,,22/05/2022,Drolanca
7591519317640,TORIVAS 100 MG X 10 TABLETAS,15.6,,22/05/2022,Drolanca
7591519000092,TORIVAS 100 MG X 30 TB (MCK),36.36,,22/05/2022,Drolanca
7591519317633,TORIVAS 50 MG X 10 TABLETAS,12.99,,22/05/2022,Drolanca
7591519000221,TORIVAS 50 MG X 30 TAB (MCK),29.22,,22/05/2022,Drolanca
7591519006698,"VALSARTAN HCT 80 MG/12,5X 14 CAP (CALOX)",12.99,,22/05/2022,Drolanca
769229220612,VIAJESAN 50 MG X 10 TAB (CALOX),13.0,,22/05/2022,Drolanca
0,"AIRFEN AD 0,05% 15 ML GOT",14.06,,22/05/2022,Drolanca
7591818111024,"AIRFEN PED 0,025% 15 ML GOT",14.06,,22/05/2022,Drolanca
7591818210178,AMOVIN 500 MG X 6 TAB,22.13,,22/05/2022,Drolanca
7591818716755,BREXIN FORTE 650 MG X 10 CAP,5.43,,22/05/2022,Drolanca
7591818132029,BROMEXINA 4MG/5ML JARABE 100 ML PEDIATRI,10.55,,22/05/2022,Drolanca
7591818116104,CELAY 10 MG X 10 TAB,6.21,,22/05/2022,Drolanca
7591818215050,CELAY 5 MG/5 ML JBE X 100 ML,21.05,,22/05/2022,Drolanca
7591818716700,CLORACE 125-0.5 MG SIN AZUCAR X 120 ML,14.48,,22/05/2022,Drolanca
0,CLORACE SOL ORAL GOTAS X 30 ML,13.4,,22/05/2022,Drolanca
7591818116043,CLORACE X 10 CAP,12.16,,22/05/2022,Drolanca
7591818215265,CLORACE X 20 TAB,22.66,,22/05/2022,Drolanca
7591818000106,CLORACI (VIT C) 1000 MG X 30 TAB,28.81,,22/05/2022,Drolanca
7591818000182,CLORACI PLUS (VIT. C+ZINC) 1000MG X30TAB,35.62,,22/05/2022,Drolanca
7591818716779,COFADOR (SOLUCION OFTALMICA X 5 ML),33.56,,22/05/2022,Drolanca
7591818716786,COFADOR T(SOLUCION OFTALMICA X 5 ML),35.71,,22/05/2022,Drolanca
7591818716885,COFATODEX (SOLUCION OFTALMICA X 5 ML),15.36,,22/05/2022,Drolanca
0,EUSILEN 4 MG 2 ML KIT X 2 AMP,18.96,,22/05/2022,Drolanca
7591818222164,EUSILEN 4 MG X 15 COMPDO,26.901,,22/05/2022,Drolanca
7591818116005,EUSILEN 4 MG X 8 COMPDO,15.029,,22/05/2022,Drolanca
7591818111048,IPALAT SOL X 20 ML,15.99,,22/05/2022,Drolanca
7591818244128,KATIVIL 1G/10 ML SOL/ORAL 90 ML,22.0,,22/05/2022,Drolanca
0,KATIVIL 1G/10 ML SOL/ORAL S/AZUCA 120 ML,29.12,,22/05/2022,Drolanca
7591818136058,KETOPROFENO 100 MG X 10 TAB,11.94,,22/05/2022,Drolanca
7591818131039,KETOPROFENO 2ML X 1 AMP I.M COFASA,9.29,,22/05/2022,Drolanca
7591818716861,LAGRICOF (SOLUCION OFTALMICA X 15 ML),14.594500000000002,,22/05/2022,Drolanca
7591818113011,MIOVIT 3 ML KIT X 1 AMP,5.928999999999999,,22/05/2022,Drolanca
7591818026366,MIOVIT 3 ML KIT X 3 AMP,15.114,,22/05/2022,Drolanca
7591818716687,MIOVIT SIN AZUCAR X 90 ML JARABE,16.52,,22/05/2022,Drolanca
7591818118030,MIOVIT X 10 GRAG,5.313,,22/05/2022,Drolanca
7591818251393,MIOVIT X 180 ML JARABE,27.87,,22/05/2022,Drolanca
0,MIOVIT X 20 ML GOTAS,9.66,,22/05/2022,Drolanca
0,"MUCOBROL, 4mg/5mL JARABE X 120 ML",21.35,,22/05/2022,Drolanca
0,PINVEX 10 ML SOL,13.79,,22/05/2022,Drolanca
7591818116067,REDUBEN 100 MG X 10 TAB,20.68,,22/05/2022,Drolanca
7597304220034,CREMA PR88 FORMULA BABY,53.25,,22/05/2022,Drolanca
7592200892323,CREMA PR88 FORMULA ESTETICA,70.13,,22/05/2022,Drolanca
7592200892361,CREMA PR88 FORMULA FACIAL,70.13,,22/05/2022,Drolanca
7592200892330,CREMA PR88 FORMULA HS,70.13,,22/05/2022,Drolanca
7592200892378,CREMA PR88 FORMULA ORIGINAL,70.13,,22/05/2022,Drolanca
7592200892347,CREMA PR88 FORMULA QS,70.13,,22/05/2022,Drolanca
7592200892354,LOCION FACIAL PR88,35.06,,22/05/2022,Drolanca
7594003280048,NIOSILIN 20 GR UNGÜENTO (MEDIVIGOR),17.27,,22/05/2022,Drolanca
737513200909,ENEMAX 133 CC (RAISMA),61.04,,22/05/2022,Drolanca
7595250000076,PRESER SEX STYLES CORRUGADO X 3,3.25,,22/05/2022,Drolanca
7595250000083,PRESER SEX STYLES TACHONADO X 3,3.25,,22/05/2022,Drolanca
7595250000052,PRESER SEX STYLES ULTRADELGADO X 3,3.25,,22/05/2022,Drolanca
7595250000038,PRESER SEX USA ORIGINAL LUBRICADO X 3,3.25,,22/05/2022,Drolanca
7595250000045,PRESER SEX USA PLATINO CORRUGADO X 3,3.25,,22/05/2022,Drolanca
7595250000021,PRESER SEX USA SPORTS TACHONADO X 3,3.25,,22/05/2022,Drolanca
7592803003959,"ALGIOL 2,5MG X 30 COMPR BISOPROLOL",20.39,,22/05/2022,Drolanca
7592803003966,ALGIOL 5MG X 10 COMP (BISOPROLOL),11.04,,22/05/2022,Drolanca
7592803003973,ALGIOL 5MG X 30 COMP (BISOPROLOL),22.99,,22/05/2022,Drolanca
0,CINAREN 25 MG X 50 COM (DOLLDER),32.47,,22/05/2022,Drolanca
0,CINAREN 75 MG X 20 CAP (DOLLDER),23.38,,22/05/2022,Drolanca
0,"CLOFEN 1,8 MG / 60ML  SUSP  ORAL",15.58,,22/05/2022,Drolanca
0,CLOFEN 50 MG X 10 COMP,5.19,,22/05/2022,Drolanca
0,CLOFEN 50MG X 30 COMP,10.39,,22/05/2022,Drolanca
0,CLOFEN SUSP ORAL 180MG / 120ML,20.78,,22/05/2022,Drolanca
7592803001603,CYNT 20 MG X 20 COMP,16.88,,22/05/2022,Drolanca
7592803001610,CYNT 40 MG X 10 COMP,12.99,,22/05/2022,Drolanca
7592803003980,DALCITRIN UNGUENTO 2% X 30GR (MUPIROCIN),37.66,,22/05/2022,Drolanca
7592803000330,DIFENAC 50 MG X 20 TAB,10.91,,22/05/2022,Drolanca
7592803000316,DIFENAC FOR 100 MG X 10 COMP,13.25,,22/05/2022,Drolanca
7592803000408,DILOTEX 10 MG X 10 COM,8.96,,22/05/2022,Drolanca
7592803000439,DILOTEX 5 MG X 20 COM,9.09,,22/05/2022,Drolanca
0,DOLAK 10 MG X 20 COMP,18.83,,22/05/2022,Drolanca
0,DOLAK 20 MG X 10 COMP,16.1,,22/05/2022,Drolanca
7592803004079,DOLNIX 75MG X 20 CAP (PREGABALINA),24.03,,22/05/2022,Drolanca
0,DOMPESIN 10 MG X 30 COMP,19.48,,22/05/2022,Drolanca
7592803002532,DROPIL 100 MG X 40 COM,69.35,,22/05/2022,Drolanca
0,DROPIL 200 MG X 40 COM,91.56,,22/05/2022,Drolanca
7592803002525,DROPIL 25 MG X 40 COM,38.96,,22/05/2022,Drolanca
7592803001290,FAZOL 500 MG X 15 ML SUSP,16.23,,22/05/2022,Drolanca
7592803002310,FUNGOSIN 100 MG X 14 CAP,37.79,,22/05/2022,Drolanca
7592803002327,FUNGOSIN 100 MG X 28 CAP,67.01,,22/05/2022,Drolanca
7592803000521,FUNGOSIN 100 MG X 6 CAP,25.45,,22/05/2022,Drolanca
7592803002372,"HEPROX 0,4 MG X 30 CAP LP",71.82,,22/05/2022,Drolanca
7592803001504,IDOXEN 75 MG X 10 CAP,25.97,,22/05/2022,Drolanca
0,INIBIL 20 MG X 14 COM,14.94,,22/05/2022,Drolanca
0,INIBIL 40 MG X 14 COM,21.82,,22/05/2022,Drolanca
7592803004000,IRRIGOR 75 MG X 14 COMPR (DOLLDER),21.43,,22/05/2022,Drolanca
7592803000729,LOREX 10 MG X 10 COM,6.88,,22/05/2022,Drolanca
0,LOREX 60 ML JAR,8.44,,22/05/2022,Drolanca
0,MICOFLUX 150 MG X 2 CAP,9.35,,22/05/2022,Drolanca
0,MUCLAR 30 MG 5 MG/5 ML X 60 JAR,19.48,,22/05/2022,Drolanca
0,MUCLAR 30 MG/5 MG X 10 COM,14.29,,22/05/2022,Drolanca
7592803001221,NEMODINE 40 MG X 20 COMP,34.42,,22/05/2022,Drolanca
0,NOPUCID LOCION 100 ML,21.84,,22/05/2022,Drolanca
0,NOPUCID SHAMPOO  100 ML,21.09,,22/05/2022,Drolanca
0,NOVARONA 200 MG X 10 COM,20.0,,22/05/2022,Drolanca
0,TALERC 1 MG/ ML X 120 ML JAR,12.99,,22/05/2022,Drolanca
0,TALERC 10 MG X 10 COMP,7.14,,22/05/2022,Drolanca
0,TALERC 10 MG/ ML X 15 ML GOT,8.44,,22/05/2022,Drolanca
0,UDOX 75 MG X 10 CAP,15.58,,22/05/2022,Drolanca
0,UDOX 75MG X 20 CAPSULAS,23.38,,22/05/2022,Drolanca
0,VIZERUL 150MG X 30 COMP,29.87,,22/05/2022,Drolanca
0,VIZERUL 300MG X 30 COMP,37.01,,22/05/2022,Drolanca
0,VIZERUL 75MG X 20 COMP,18.57,,22/05/2022,Drolanca
0,ZOST 50 MG X 1 COM,2.99,,22/05/2022,Drolanca
0,ZOST 50 MG X 2 COM,5.19,,22/05/2022,Drolanca
0,ZOST 50 MG X 4 COM,7.79,,22/05/2022,Drolanca
7702605100491,AZITROMICINA 500MG X 3 TAB GENFAR,17.86,,22/05/2022,Drolanca
0,BI PROFENID 150MG X 10 COMPDO,54.64,,22/05/2022,Drolanca
7702605108626,CIPROFIBRATO 100MG X 20 TABL,30.35,,22/05/2022,Drolanca
0,COAPROVEL 150MG/12.5MG X 14 TAB,44.29,,22/05/2022,Drolanca
3582910027782,COAPROVEL 300MG/12.5MG X 14 TABLETAS,70.0,,22/05/2022,Drolanca
0,DANIELE X 21 COMPDO,33.92,,22/05/2022,Drolanca
